frame,time,base_pred,fixed_pred,adapt_pred,used_alpha,entropy
2420,40.374130975101565,Right,Right,Right,0.1,-0.0
2425,40.45754860108318,Right,Right,Right,0.1,-0.0
2430,40.5409662270648,Right,Right,Right,0.1,-0.0
2435,40.62438385304641,Right,Right,Right,0.1,-0.0
2440,40.70780147902803,Right,Right,Right,0.1,-0.0
2445,40.79121910500964,Right,Right,Right,0.1,-0.0
2450,40.874636730991256,Right,Right,Right,0.1,-0.0
2455,40.95805435697287,Right,Right,Right,0.1,-0.0
2460,41.041471982954484,Right,Right,Right,0.1,-0.0
2465,41.1248896089361,Right,Right,Right,0.1,-0.0
2470,41.20830723491772,Right,Right,Right,0.1,-0.0
2475,41.29172486089933,Right,Right,Right,0.1,-0.0
2480,41.37514248688095,Right,Right,Right,0.1,-0.0
2485,41.45856011286256,Right,Right,Right,0.1,-0.0
2490,41.541977738844174,Right,Right,Right,0.1,-0.0
2495,41.62539536482579,Right,Right,Right,0.1,-0.0
2500,41.7088129908074,Right,Right,Right,0.1,-0.0
2505,41.79223061678902,Right,Right,Right,0.1,-0.0
2510,41.87564824277063,Right,Right,Right,0.1,-0.0
2515,41.95906586875225,Right,Right,Right,0.1,-0.0
2520,42.042483494733865,Left,Right,Left,0.1,-0.0
2525,42.125901120715476,Right,Right,Right,0.1,-0.0
2530,42.20931874669709,Right,Right,Right,0.1,-0.0
2535,42.29273637267871,Right,Right,Right,0.1,-0.0
2540,42.37615399866032,Left,Right,Left,0.1,-0.0
2545,42.45957162464194,Right,Right,Right,0.1,-0.0
2550,42.54298925062355,Left,Left,Left,0.1,-0.0
2555,42.62640687660517,Left,Left,Left,0.1,-0.0
2560,42.709824502586784,Left,Left,Left,0.1,-0.0
2565,42.793242128568394,Left,Left,Left,0.1,-0.0
2570,42.87665975455001,Left,Left,Left,0.1,-0.0
2575,42.96007738053163,Left,Left,Left,0.1,-0.0
2580,43.04349500651324,Left,Left,Left,0.1,-0.0
2585,43.12691263249486,Left,Left,Left,0.1,-0.0
2590,43.21033025847647,Left,Left,Left,0.1,-0.0
2595,43.293747884458085,Left,Left,Left,0.1,-0.0
2600,43.3771655104397,Left,Left,Left,0.1,-0.0
2605,43.46058313642131,Left,Left,Left,0.1,-0.0
2610,43.54400076240293,Left,Left,Left,0.1,-0.0
2615,43.62741838838455,Left,Left,Left,0.1,-0.0
2620,43.71083601436616,Left,Left,Left,0.1,-0.0
2625,43.794253640347776,Left,Left,Left,0.1,-0.0
2630,43.877671266329386,Left,Left,Left,0.1,-0.0
2635,43.961088892311004,Left,Left,Left,0.1,-0.0
2640,44.04450651829262,Left,Left,Left,0.1,-0.0
2645,44.12792414427423,Left,Left,Left,0.1,-0.0
2650,44.21134177025585,Left,Left,Left,0.1,-0.0
2655,44.29475939623746,Left,Left,Left,0.1,-0.0
2660,44.37817702221908,Left,Left,Left,0.1,-0.0
2665,44.461594648200695,Left,Left,Left,0.1,-0.0
2670,44.545012274182305,Left,Left,Left,0.1,-0.0
2675,44.62842990016392,Left,Left,Left,0.1,-0.0
2680,44.71184752614554,Left,Left,Left,0.1,-0.0
2685,44.79526515212715,Left,Left,Left,0.1,-0.0
2690,44.87868277810877,Left,Left,Left,0.1,-0.0
2695,44.96210040409038,Left,Left,Left,0.1,-0.0
2700,45.045518030071996,Left,Left,Left,0.1,-0.0
2705,45.12893565605361,Left,Left,Left,0.1,-0.0
2710,45.212353282035224,Left,Left,Left,0.1,-0.0
2715,45.29577090801684,Left,Left,Left,0.1,-0.0
2720,45.37918853399846,Right,Left,Right,0.1,-0.0
2725,45.46260615998007,Left,Left,Left,0.1,-0.0
2730,45.54602378596169,Left,Left,Left,0.1,-0.0
2735,45.6294414119433,Left,Left,Left,0.1,-0.0
2740,45.712859037924915,Left,Left,Left,0.1,-0.0
2745,45.79627666390653,Left,Left,Left,0.1,-0.0
2750,45.87969428988814,Left,Left,Left,0.1,-0.0
2755,45.96311191586976,Left,Left,Left,0.1,-0.0
2760,46.04652954185138,Left,Left,Left,0.1,-0.0
2765,46.12994716783299,Left,Left,Left,0.1,-0.0
2770,46.213364793814605,Left,Left,Left,0.1,-0.0
2775,46.296782419796216,Left,Left,Left,0.1,-0.0
2780,46.38020004577783,Left,Left,Left,0.1,-0.0
2785,46.46361767175945,Left,Left,Left,0.1,-0.0
2790,46.54703529774106,Right,Left,Right,0.1,-0.0
2795,46.63045292372268,Right,Right,Right,0.1,-0.0
2800,46.71387054970429,Right,Right,Right,0.1,-0.0
2805,46.79728817568591,Right,Right,Right,0.1,-0.0
2810,46.880705801667524,Right,Right,Right,0.1,-0.0
2815,46.964123427649135,Right,Right,Right,0.1,-0.0
2820,47.04754105363075,Right,Right,Right,0.1,-0.0
2825,47.13095867961237,Right,Right,Right,0.1,-0.0
2830,47.21437630559398,Right,Right,Right,0.1,-0.0
2835,47.2977939315756,Right,Right,Right,0.1,-0.0
2840,47.38121155755721,Right,Right,Right,0.1,-0.0
2845,47.464629183538825,Right,Right,Right,0.1,-0.0
2850,47.54804680952044,Right,Right,Right,0.1,-0.0
2855,47.63146443550205,Right,Right,Right,0.1,-0.0
2860,47.71488206148367,Right,Right,Right,0.1,-0.0
2865,47.79829968746529,Right,Right,Right,0.1,-0.0
2870,47.8817173134469,Right,Right,Right,0.1,-0.0
2875,47.965134939428516,Right,Right,Right,0.1,-0.0
2880,48.04855256541013,Right,Right,Right,0.1,-0.0
2885,48.131970191391744,Right,Right,Right,0.1,-0.0
2890,48.21538781737336,Right,Right,Right,0.1,-0.0
2895,48.29880544335497,Right,Right,Right,0.1,-0.0
2900,48.38222306933659,Right,Right,Right,0.1,-0.0
2905,48.46564069531821,Right,Right,Right,0.1,-0.0
2910,48.54905832129982,Right,Right,Right,0.1,-0.0
2915,48.632475947281435,Right,Right,Right,0.1,-0.0
2920,48.715893573263045,Right,Right,Right,0.1,-0.0
2925,48.79931119924466,Right,Right,Right,0.1,-0.0
2930,48.88272882522628,Right,Right,Right,0.1,-0.0
2935,48.96614645120789,Left,Right,Left,0.1,-0.0
2940,49.04956407718951,Left,Left,Left,0.1,-0.0
2945,49.13298170317112,Left,Left,Left,0.49143484234809875,0.6931471824645996
2950,49.216399329152736,Center,Center,Center,0.1,-0.0
2955,49.299816955134354,Center,Center,Center,0.1,-0.0
2960,49.383234581115964,Center,Center,Center,0.1,-0.0
2965,49.46665220709758,Center,Center,Center,0.1,-0.0
2970,49.5500698330792,Center,Center,Center,0.1,-0.0
2975,49.63348745906081,Center,Center,Center,0.1,-0.0
2980,49.71690508504243,Center,Center,Center,0.1,-0.0
2985,49.80032271102404,Center,Center,Center,0.1,-0.0
2990,49.883740337005655,Center,Center,Center,0.1,-0.0
2995,49.96715796298727,Center,Center,Center,0.1,-0.0
3000,50.05057558896888,Right,Center,Right,0.1,-0.0
3005,50.1339932149505,Right,Right,Right,0.1,-0.0
3010,50.21741084093212,Right,Right,Right,0.1,-0.0
3015,50.30082846691373,Right,Right,Right,0.1,-0.0
3020,50.384246092895346,Left,Right,Left,0.1,-0.0
3025,50.467663718876956,Left,Left,Left,0.1,-0.0
3030,50.551081344858574,Left,Left,Left,0.1,-0.0
3035,50.63449897084019,Right,Right,Right,0.1,-0.0
3040,50.7179165968218,Left,Right,Right,0.49143484234809875,0.6931471824645996
3045,50.80133422280342,Right,Right,Right,0.1,-0.0
3050,50.88475184878504,Left,Left,Left,0.1,-0.0
3055,50.96816947476665,Right,Right,Right,0.1,-0.0
3060,51.051587100748264,Left,Left,Left,0.1,-0.0
3065,51.135004726729875,Right,Right,Right,0.1,-0.0
3070,51.21842235271149,Left,Left,Left,0.1,-0.0
3075,51.30183997869311,Left,Left,Left,0.1,-0.0
3080,51.38525760467472,Left,Left,Left,0.1,-0.0
3085,51.46867523065634,Left,Left,Left,0.49143484234809875,0.6931471824645996
3090,51.55209285663795,Right,Right,Right,0.1,-0.0
3095,51.635510482619566,Right,Right,Right,0.1,-0.0
3100,51.71892810860118,Right,Right,Right,0.1,-0.0
3105,51.802345734582794,Right,Right,Right,0.1,-0.0
3110,51.88576336056441,Right,Right,Right,0.1,-0.0
3115,51.96918098654603,Right,Right,Right,0.1,-0.0
3120,52.05259861252764,Left,Right,Left,0.1,-0.0
3125,52.13601623850926,Left,Left,Left,0.1,-0.0
3130,52.21943386449087,Left,Left,Left,0.1,-0.0
3135,52.302851490472484,Left,Left,Left,0.1,-0.0
3140,52.3862691164541,Right,Left,Right,0.1,-0.0
3145,52.46968674243571,Left,Left,Left,0.1,-0.0
3150,52.55310436841733,Left,Left,Left,0.1,-0.0
3155,52.63652199439895,Left,Left,Left,0.1,-0.0
3160,52.71993962038056,Right,Left,Right,0.1,-0.0
3165,52.803357246362175,Right,Right,Right,0.1,-0.0
3170,52.886774872343786,Left,Left,Left,0.1,-0.0
3175,52.9701924983254,Left,Left,Left,0.1,-0.0
3180,53.05361012430702,Left,Left,Left,0.1,-0.0
3185,53.13702775028863,Left,Left,Left,0.1,-0.0
3190,53.22044537627025,Left,Left,Left,0.1,-0.0
3195,53.303863002251866,Left,Left,Left,0.1,-0.0
3200,53.387280628233476,Left,Left,Left,0.1,-0.0
3205,53.470698254215094,Left,Left,Left,0.1,-0.0
3210,53.554115880196704,Left,Left,Left,0.1,-0.0
3215,53.63753350617832,Left,Left,Left,0.1,-0.0
3220,53.72095113215994,Left,Left,Left,0.1,-0.0
3225,53.80436875814155,Left,Left,Left,0.1,-0.0
3230,53.88778638412317,Left,Left,Left,0.1,-0.0
3235,53.97120401010478,Left,Left,Left,0.1,-0.0
3240,54.054621636086395,Left,Left,Left,0.1,-0.0
3245,54.13803926206801,Right,Left,Right,0.1,-0.0
3250,54.22145688804962,Left,Left,Left,0.1,-0.0
3255,54.30487451403124,Left,Left,Left,0.1,-0.0
3260,54.38829214001286,Left,Left,Left,0.1,-0.0
3265,54.47170976599447,Left,Left,Left,0.1,-0.0
3270,54.555127391976086,Left,Left,Left,0.1,-0.0
3275,54.638545017957696,Left,Left,Left,0.1,-0.0
3280,54.721962643939314,Left,Left,Left,0.1,-0.0
3285,54.80538026992093,Left,Left,Left,0.1,-0.0
3290,54.88879789590254,Left,Left,Left,0.1,-0.0
3295,54.97221552188416,Left,Left,Left,0.1,-0.0
3300,55.05563314786578,Left,Left,Left,0.1,-0.0
3305,55.13905077384739,Left,Left,Left,0.1,-0.0
3310,55.222468399829005,Left,Left,Left,0.1,-0.0
3315,55.305886025810615,Left,Left,Left,0.1,-0.0
3320,55.38930365179223,Left,Left,Left,0.1,-0.0
3325,55.47272127777385,Left,Left,Left,0.1,-0.0
3330,55.55613890375546,Left,Left,Left,0.1,-0.0
3335,55.63955652973708,Left,Left,Left,0.1,-0.0
3340,55.72297415571869,Left,Left,Left,0.1,-0.0
3345,55.806391781700306,Left,Left,Left,0.1,-0.0
3350,55.88980940768192,Left,Left,Left,0.1,-0.0
3355,55.973227033663534,Left,Left,Left,0.1,-0.0
3360,56.05664465964515,Left,Left,Left,0.1,-0.0
3365,56.14006228562677,Right,Left,Right,0.1,-0.0
3370,56.22347991160838,Left,Left,Left,0.1,-0.0
3375,56.30689753759,Left,Left,Left,0.1,-0.0
3380,56.39031516357161,Left,Left,Left,0.1,-0.0
3385,56.473732789553225,Left,Left,Left,0.1,-0.0
3390,56.55715041553484,Left,Left,Left,0.1,-0.0
3395,56.64056804151645,Right,Left,Right,0.1,-0.0
3400,56.72398566749807,Right,Right,Right,0.1,-0.0
3405,56.80740329347969,Right,Right,Right,0.1,-0.0
3410,56.8908209194613,Right,Right,Right,0.1,-0.0
3415,56.974238545442915,Right,Right,Right,0.1,-0.0
3420,57.057656171424526,Right,Right,Right,0.1,-0.0
3425,57.14107379740614,Right,Right,Right,0.1,-0.0
3430,57.22449142338776,Right,Right,Right,0.1,-0.0
3435,57.30790904936937,Right,Right,Right,0.1,-0.0
3440,57.39132667535099,Right,Right,Right,0.1,-0.0
3445,57.474744301332606,Right,Right,Right,0.1,-0.0
3450,57.55816192731422,Right,Right,Right,0.1,-0.0
3455,57.641579553295834,Right,Right,Right,0.1,-0.0
3460,57.724997179277445,Right,Right,Right,0.1,-0.0
3465,57.80841480525906,Right,Right,Right,0.1,-0.0
3470,57.89183243124068,Right,Right,Right,0.1,-0.0
3475,57.97525005722229,Right,Right,Right,0.1,-0.0
3480,58.05866768320391,Right,Right,Right,0.1,-0.0
3485,58.14208530918552,Right,Right,Right,0.1,-0.0
3490,58.225502935167135,Right,Right,Right,0.1,-0.0
3495,58.30892056114875,Right,Right,Right,0.1,-0.0
3500,58.39233818713036,Right,Right,Right,0.1,-0.0
3505,58.47575581311198,Right,Right,Right,0.1,-0.0
3510,58.5591734390936,Right,Right,Right,0.1,-0.0
3515,58.64259106507521,Right,Right,Right,0.1,-0.0
3520,58.726008691056826,Right,Right,Right,0.1,-0.0
3525,58.80942631703844,Right,Right,Right,0.1,-0.0
3530,58.892843943020054,Right,Right,Right,0.1,-0.0
3535,58.97626156900167,Right,Right,Right,0.1,-0.0
3540,59.05967919498328,Right,Right,Right,0.1,-0.0
3545,59.1430968209649,Right,Right,Right,0.1,-0.0
3550,59.22651444694652,Right,Right,Right,0.1,-0.0
3555,59.30993207292813,Right,Right,Right,0.1,-0.0
3560,59.393349698909745,Right,Right,Right,0.1,-0.0
3565,59.476767324891355,Right,Right,Right,0.1,-0.0
3570,59.56018495087297,Right,Right,Right,0.1,-0.0
3575,59.64360257685459,Right,Right,Right,0.1,-0.0
3580,59.7270202028362,Right,Right,Right,0.1,-0.0
3585,59.81043782881782,Right,Right,Right,0.1,-0.0
3590,59.893855454799436,Right,Right,Right,0.1,-0.0
3595,59.977273080781046,Right,Right,Right,0.1,-0.0
3600,60.060690706762664,Right,Right,Right,0.1,-0.0
3605,60.144108332744274,Right,Right,Right,0.1,-0.0
3610,60.22752595872589,Right,Right,Right,0.1,-0.0
3615,60.31094358470751,Center,Right,Center,0.1,-0.0
3620,60.39436121068912,Center,Center,Center,0.1,-0.0
3625,60.47777883667074,Right,Right,Right,0.1,-0.0
3630,60.56119646265235,Center,Center,Center,0.1,-0.0
3635,60.644614088633965,Center,Center,Center,0.1,-0.0
3640,60.72803171461558,Center,Center,Center,0.1,-0.0
3645,60.81144934059719,Center,Center,Center,0.1,-0.0
3650,60.89486696657881,Center,Center,Center,0.1,-0.0
3655,60.97828459256043,Left,Center,Left,0.1,-0.0
3660,61.06170221854204,Center,Center,Center,0.1,-0.0
3665,61.145119844523656,Center,Center,Center,0.1,-0.0
3670,61.228537470505266,Center,Center,Center,0.1,-0.0
3675,61.311955096486884,Center,Center,Center,0.1,-0.0
3680,61.3953727224685,Center,Center,Center,0.1,-0.0
3685,61.47879034845011,Center,Center,Center,0.1,-0.0
3690,61.56220797443173,Center,Center,Center,0.1,-0.0
3695,61.64562560041335,Center,Center,Center,0.1,-0.0
3700,61.72904322639496,Center,Center,Center,0.1,-0.0
3705,61.812460852376574,Center,Center,Center,0.1,-0.0
3710,61.895878478358185,Center,Center,Center,0.1,-0.0
3715,61.9792961043398,Center,Center,Center,0.1,-0.0
3720,62.06271373032142,Center,Center,Center,0.1,-0.0
3725,62.14613135630303,Center,Center,Center,0.1,-0.0
3730,62.22954898228465,Center,Center,Center,0.1,-0.0
3735,62.312966608266265,Center,Center,Center,0.1,-0.0
3740,62.396384234247876,Center,Center,Center,0.1,-0.0
3745,62.47980186022949,Center,Center,Center,0.1,-0.0
3750,62.5632194862111,Center,Center,Center,0.1,-0.0
3755,62.64663711219272,Center,Center,Center,0.1,-0.0
3760,62.73005473817434,Center,Center,Center,0.1,-0.0
3765,62.81347236415595,Center,Center,Center,0.1,-0.0
3770,62.896889990137566,Center,Center,Center,0.1,-0.0
3775,62.98030761611918,Center,Center,Center,0.1,-0.0
3780,63.063725242100794,Left,Center,Center,0.49143484234809875,0.6931471824645996
3785,63.14714286808241,Center,Center,Center,0.1,-0.0
3790,63.23056049406402,Center,Center,Center,0.1,-0.0
3795,63.31397812004564,Center,Center,Center,0.1,-0.0
3800,63.39739574602726,Center,Center,Center,0.1,-0.0
3805,63.48081337200887,Center,Center,Center,0.1,-0.0
3810,63.564230997990485,Center,Center,Center,0.1,-0.0
3815,63.647648623972096,Center,Center,Center,0.1,-0.0
3820,63.73106624995371,Right,Center,Right,0.1,-0.0
3825,63.81448387593533,Center,Center,Center,0.1,-0.0
3830,63.89790150191694,Center,Center,Center,0.1,-0.0
3835,63.98131912789856,Center,Center,Center,0.1,-0.0
3840,64.06473675388017,Right,Center,Right,0.1,-0.0
3845,64.1481543798618,Center,Center,Center,0.1,-0.0
3850,64.2315720058434,Center,Center,Center,0.1,-0.0
3855,64.31498963182501,Center,Center,Center,0.1,-0.0
3860,64.39840725780664,Center,Center,Center,0.1,-0.0
3865,64.48182488378825,Center,Center,Center,0.1,-0.0
3870,64.56524250976986,Center,Center,Center,0.1,-0.0
3875,64.64866013575147,Center,Center,Center,0.1,-0.0
3880,64.7320777617331,Center,Center,Center,0.1,-0.0
3885,64.8154953877147,Center,Center,Center,0.1,-0.0
3890,64.89891301369632,Center,Center,Center,0.1,-0.0
3895,64.98233063967794,Center,Center,Center,0.1,-0.0
3900,65.06574826565955,Center,Center,Center,0.1,-0.0
3905,65.14916589164116,Center,Center,Center,0.1,-0.0
3910,65.23258351762279,Center,Center,Center,0.1,-0.0
3915,65.3160011436044,Center,Center,Center,0.1,-0.0
3920,65.399418769586,Center,Center,Center,0.1,-0.0
3925,65.48283639556763,Center,Center,Center,0.1,-0.0
3930,65.56625402154924,Center,Center,Center,0.1,-0.0
3935,65.64967164753085,Center,Center,Center,0.1,-0.0
3940,65.73308927351246,Center,Center,Center,0.1,-0.0
3945,65.81650689949409,Center,Center,Center,0.1,-0.0
3950,65.8999245254757,Center,Center,Center,0.1,-0.0
3955,65.98334215145731,Center,Center,Center,0.1,-0.0
3960,66.06675977743893,Center,Center,Center,0.1,-0.0
3965,66.15017740342054,Center,Center,Center,0.1,-0.0
3970,66.23359502940215,Center,Center,Center,0.1,-0.0
3975,66.31701265538378,Center,Center,Center,0.1,-0.0
3980,66.40043028136539,Center,Center,Center,0.1,-0.0
3985,66.483847907347,Center,Center,Center,0.1,-0.0
3990,66.56726553332862,Center,Center,Center,0.1,-0.0
3995,66.65068315931023,Right,Center,Center,0.49143484234809875,0.6931471824645996
4000,66.73410078529184,Center,Center,Center,0.1,-0.0
4005,66.81751841127347,Center,Center,Center,0.1,-0.0
4010,66.90093603725508,Right,Center,Right,0.1,-0.0
4015,66.98435366323669,Center,Center,Center,0.1,-0.0
4020,67.0677712892183,Center,Center,Center,0.1,-0.0
4025,67.15118891519992,Center,Center,Center,0.1,-0.0
4030,67.23460654118153,Left,Center,Center,0.49143484234809875,0.6931471824645996
4035,67.31802416716314,Center,Center,Center,0.1,-0.0
4040,67.40144179314477,Right,Center,Center,0.49143484234809875,0.6931471824645996
4045,67.48485941912638,Center,Center,Center,0.1,-0.0
4050,67.56827704510799,Center,Center,Center,0.1,-0.0
4055,67.65169467108961,Center,Center,Center,0.1,-0.0
4060,67.73511229707123,Center,Center,Center,0.1,-0.0
4065,67.81852992305284,Center,Center,Center,0.1,-0.0
4070,67.90194754903446,Center,Center,Center,0.1,-0.0
4075,67.98536517501607,Center,Center,Center,0.1,-0.0
4080,68.06878280099768,Center,Center,Center,0.1,-0.0
4085,68.15220042697929,Center,Center,Center,0.1,-0.0
4090,68.23561805296092,Center,Center,Center,0.1,-0.0
4095,68.31903567894253,Center,Center,Center,0.1,-0.0
4100,68.40245330492414,Center,Center,Center,0.1,-0.0
4105,68.48587093090576,Center,Center,Center,0.1,-0.0
4110,68.56928855688737,Center,Center,Center,0.1,-0.0
4115,68.65270618286898,Center,Center,Center,0.1,-0.0
4120,68.7361238088506,Center,Center,Center,0.1,-0.0
4125,68.81954143483222,Center,Center,Center,0.1,-0.0
4130,68.90295906081383,Center,Center,Center,0.1,-0.0
4135,68.98637668679545,Center,Center,Center,0.1,-0.0
4140,69.06979431277706,Center,Center,Center,0.1,-0.0
4145,69.15321193875867,Center,Center,Center,0.1,-0.0
4150,69.2366295647403,Center,Center,Center,0.1,-0.0
4155,69.32004719072191,Center,Center,Center,0.1,-0.0
4160,69.40346481670352,Center,Center,Center,0.1,-0.0
4165,69.48688244268513,Center,Center,Center,0.1,-0.0
4170,69.57030006866675,Center,Center,Center,0.1,-0.0
4175,69.65371769464836,Center,Center,Center,0.1,-0.0
4180,69.73713532062997,Center,Center,Center,0.1,-0.0
4185,69.8205529466116,Center,Center,Center,0.1,-0.0
4190,69.90397057259321,Center,Center,Center,0.1,-0.0
4195,69.98738819857482,Center,Center,Center,0.1,-0.0
4200,70.07080582455644,Center,Center,Center,0.1,-0.0
4205,70.15422345053805,Center,Center,Center,0.1,-0.0
4210,70.23764107651967,Center,Center,Center,0.1,-0.0
4215,70.32105870250129,Center,Center,Center,0.1,-0.0
4220,70.4044763284829,Center,Center,Center,0.1,-0.0
4225,70.48789395446451,Center,Center,Center,0.1,-0.0
4230,70.57131158044612,Center,Center,Center,0.1,-0.0
4235,70.65472920642775,Center,Center,Center,0.1,-0.0
4240,70.73814683240936,Center,Center,Center,0.1,-0.0
4245,70.82156445839097,Center,Center,Center,0.1,-0.0
4250,70.90498208437259,Center,Center,Center,0.1,-0.0
4255,70.9883997103542,Center,Center,Center,0.1,-0.0
4260,71.07181733633581,Center,Center,Center,0.1,-0.0
4265,71.15523496231744,Center,Center,Center,0.1,-0.0
4270,71.23865258829905,Center,Center,Center,0.1,-0.0
4275,71.32207021428066,Center,Center,Center,0.1,-0.0
4280,71.40548784026228,Center,Center,Center,0.1,-0.0
4285,71.48890546624389,Left,Center,Left,0.1,-0.0
4290,71.5723230922255,Center,Center,Center,0.1,-0.0
4295,71.65574071820713,Center,Center,Center,0.1,-0.0
4300,71.73915834418874,Center,Center,Center,0.1,-0.0
4305,71.82257597017035,Center,Center,Center,0.1,-0.0
4310,71.90599359615196,Center,Center,Center,0.1,-0.0
4315,71.98941122213358,Center,Center,Center,0.1,-0.0
4320,72.0728288481152,Center,Center,Center,0.1,-0.0
4325,72.1562464740968,Center,Center,Center,0.1,-0.0
4330,72.23966410007843,Center,Center,Center,0.1,-0.0
4335,72.32308172606004,Center,Center,Center,0.1,-0.0
4340,72.40649935204165,Center,Center,Center,0.1,-0.0
4345,72.48991697802327,Center,Center,Center,0.1,-0.0
4350,72.57333460400488,Center,Center,Center,0.1,-0.0
4355,72.6567522299865,Center,Center,Center,0.1,-0.0
4360,72.74016985596812,Center,Center,Center,0.1,-0.0
4365,72.82358748194973,Center,Center,Center,0.1,-0.0
4370,72.90700510793134,Right,Center,Right,0.1,-0.0
4375,72.99042273391295,Right,Right,Right,0.1,-0.0
4380,73.07384035989458,Right,Right,Right,0.1,-0.0
4385,73.15725798587619,Right,Right,Right,0.1,-0.0
4390,73.2406756118578,Right,Right,Right,0.1,-0.0
4395,73.32409323783942,Right,Right,Right,0.1,-0.0
4400,73.40751086382103,Right,Right,Right,0.1,-0.0
4405,73.49092848980264,Right,Right,Right,0.1,-0.0
4410,73.57434611578427,Right,Right,Right,0.1,-0.0
4415,73.65776374176588,Right,Right,Right,0.1,-0.0
4420,73.74118136774749,Right,Right,Right,0.1,-0.0
4425,73.82459899372911,Right,Right,Right,0.1,-0.0
4430,73.90801661971072,Right,Right,Right,0.1,-0.0
4435,73.99143424569233,Right,Right,Right,0.1,-0.0
4440,74.07485187167396,Right,Right,Right,0.1,-0.0
4445,74.15826949765557,Right,Right,Right,0.1,-0.0
4450,74.24168712363718,Right,Right,Right,0.1,-0.0
4455,74.32510474961879,Right,Right,Right,0.1,-0.0
4460,74.40852237560041,Right,Right,Right,0.1,-0.0
4465,74.49194000158202,Center,Right,Center,0.1,-0.0
4470,74.57535762756363,Center,Center,Center,0.1,-0.0
4475,74.65877525354526,Center,Center,Center,0.1,-0.0
4480,74.74219287952687,Center,Center,Center,0.1,-0.0
4485,74.82561050550848,Center,Center,Center,0.1,-0.0
4490,74.9090281314901,Center,Center,Center,0.1,-0.0
4495,74.99244575747171,Center,Center,Center,0.1,-0.0
4500,75.07586338345332,Center,Center,Center,0.1,-0.0
4505,75.15928100943495,Center,Center,Center,0.1,-0.0
4510,75.24269863541656,Center,Center,Center,0.1,-0.0
4515,75.32611626139817,Center,Center,Center,0.1,-0.0
4520,75.40953388737978,Center,Center,Center,0.1,-0.0
4525,75.4929515133614,Center,Center,Center,0.1,-0.0
4530,75.57636913934302,Center,Center,Center,0.1,-0.0
4535,75.65978676532463,Center,Center,Center,0.1,-0.0
